scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
1149,88.16531739148778,89.61281338899283,1.0,253.3607272246392,100.81320571917013,1.0,212.15903396745625,100.83221871950066,1.0,193.67652762375852,102.5243434589281,1.0,93.33144572694353,269.3122677495072,1.0,248.21452789943635,229.66406862574297,1.0,210.34925548965813,288.2748784654146,1.0,189.7073120389946,348.6521621585432,1.0
1150,93.01923427527234,90.26105575524065,1.0,248.3033246284006,100.72261448723849,1.0,210.4228169941079,99.44639942357495,1.0,189.50823527806853,102.61802062254633,1.0,97.76891095135846,272.4427819769264,1.0,243.4014259685584,230.42717646851207,1.0,208.94792543595165,292.3902885486332,1.0,185.99747450729208,348.8667204799146,1.0
1151,102.29537444406738,90.43804566255372,1.0,242.8783738169259,100.43768652960728,1.0,212.14178297347001,97.49794715856927,1.0,183.23370128927002,103.50577635886792,1.0,106.34295519091171,274.7797379888779,1.0,238.27905083667835,231.89003506822007,1.0,210.81813618391303,297.73139040256535,1.0,180.31026870046304,349.15875989616006,1.0
1152,111.38052192421355,91.41890690814185,1.0,237.35315469110827,98.89525872474286,1.0,215.42189379583513,95.4080769300004,1.0,179.19813439788112,103.95033513864729,1.0,114.63572147076985,276.26059641892726,1.0,233.2691280078651,233.6782402404687,1.0,214.1426167439032,303.06392642852614,1.0,176.6681084612292,349.1341080081274,1.0
1153,119.72065644785258,93.54954077437337,1.0,232.45426435791435,97.80274485736642,1.0,221.23923497051064,93.17508494176138,1.0,175.29434074556823,104.1079839986903,1.0,122.09169125426824,276.689637989516,1.0,228.77389183315503,234.7084693319602,1.0,219.8336520564033,308.6420740596505,1.0,173.18186935665122,349.0591709076046,1.0
1154,130.06995420409476,95.43665529723341,1.0,228.78174943888348,97.98900878302929,1.0,229.17011560710637,91.14371056481313,1.0,170.23256244354505,104.55541105499483,1.0,131.42480480992884,276.1388725409532,1.0,225.23844671677514,235.28855961059713,1.0,227.46485556062402,314.01476120642803,1.0,168.62960190075106,349.14506083492313,1.0
1155,139.78231206514036,95.85793332446912,1.0,228.17778389128966,97.86682717062183,1.0,237.49700872048518,90.73517209083006,1.0,166.08969043147812,105.17881405950189,1.0,140.3194608755895,272.7822880840173,1.0,224.65669752473315,233.79854679131662,1.0,235.27667537908545,316.392189421299,1.0,164.86790876425556,349.15046260350454,1.0
1156,148.51917379043005,95.95720136386912,1.0,225.21567410581932,98.51282400367447,1.0,248.53500953562894,90.63111953245209,1.0,161.35759195242153,105.74103520391077,1.0,148.34356853045966,268.6011168995516,1.0,221.69919212921155,232.63127708554973,1.0,245.5693200203189,318.33640024603926,1.0,160.59383187610533,349.4130954355285,1.0
1157,156.4617425704601,94.8478134905851,1.0,222.88806960321338,99.62409467886563,1.0,259.8846630278721,90.7043925498304,1.0,157.6385603473904,105.94330256060918,1.0,155.78142591526012,264.6768991801902,1.0,219.28713474470464,232.3162896863714,1.0,256.129820646613,319.936187014749,1.0,157.26977793251837,349.88336315856407,1.0
1158,163.99988653539867,93.79521712059328,1.0,218.4968072090666,100.8201406652643,1.0,268.7943766349563,92.53624598493906,1.0,154.17392586975845,106.32914990342738,1.0,162.84350551321884,261.2721127561847,1.0,214.88841600111604,232.12196944234017,1.0,264.2229881297433,318.131490400617,1.0,154.14742519605542,350.5000334985236,1.0
1159,172.96547702769692,92.2385908548629,1.0,212.94210583157468,100.49561403373387,1.0,275.5710503466807,93.2466919343868,1.0,149.81613391742974,106.55374097026257,1.0,171.2892990825809,258.2657665875334,1.0,209.64744090327105,233.53204046302614,1.0,270.4035055486715,316.2898516219723,1.0,150.25387077908354,351.01556765792,1.0
1160,174.55097735439267,94.22980291409662,1.0,207.2755157697051,99.4193230074013,1.0,282.96684227712336,93.63669847214383,1.0,146.26327020006485,106.53341724580166,1.0,172.50039897906527,256.6983720428321,1.0,204.42013998629906,234.89323851309277,1.0,277.180574660553,314.59233130887884,1.0,147.10549759974487,351.19468966281653,1.0
1161,169.61302924568207,97.83666890897355,1.0,201.0864804184322,98.17033509994249,1.0,291.52891136023624,94.38668737365268,1.0,140.7395050683612,107.47870129769129,1.0,167.49147423812124,255.53582775372433,1.0,198.70920972544997,235.52089349571946,1.0,285.0378272906722,313.5552077110831,1.0,142.07560197860118,351.3646099641647,1.0
1162,162.9997953277149,101.76165301070958,1.0,202.0099138089374,96.66192883234429,1.0,299.55821054687834,94.66559489184789,1.0,139.30592473179672,108.46011605741725,1.0,160.89731359978262,254.5282949817249,1.0,199.83029940840623,235.11302799649303,1.0,292.43681287749297,312.7815861276982,1.0,140.67171144996712,351.73210481629366,1.0
1163,161.98252625011173,103.66333236178328,1.0,199.93377667050714,95.05338723979075,1.0,305.85919533586616,95.25978694247584,1.0,138.941214710697,109.15269974131493,1.0,159.71748476711892,253.38069086561606,1.0,198.09380832298672,234.4984850051586,1.0,298.21497468391635,311.96348501745985,1.0,140.258057762052,352.36509532145345,1.0
1164,158.77847636769283,104.75098821110359,1.0,199.6742443564818,93.05025300789285,1.0,313.136039620013,96.7185261426646,1.0,133.42610147411906,109.80237087983261,1.0,156.62315055594107,253.1605010786949,1.0,198.15851257853615,233.81876467694144,1.0,304.85802013269335,311.4900897589465,1.0,135.27921533837733,352.8828600543681,1.0
1165,154.0393957080946,105.41244108570449,1.0,199.14779903633965,91.54264567121231,1.0,317.6055739816027,98.37917359163482,1.0,129.54306740417667,110.04896620420855,1.0,152.16915502160177,253.77566861400481,1.0,197.8890461113719,233.22504860539402,1.0,308.8927161763723,311.1533612157449,1.0,131.80337632260074,353.33159646160135,1.0
1166,147.8959303838332,105.95354130503004,1.0,200.82159666822272,90.27579842619014,1.0,323.4488340921466,100.87418315607071,1.0,123.50530240312489,111.06718708568171,1.0,146.4370511043531,254.97090267090266,1.0,199.6973227137246,233.33388001427997,1.0,314.15012814128784,310.7562982700398,1.0,126.31050956561126,353.89328079655456,1.0
1167,142.8881485167485,106.2134088601667,1.0,202.7676134864197,89.2166138672236,1.0,326.4674765983608,103.67189489886795,1.0,118.78699299518561,112.29670043686987,1.0,141.7817312430118,255.4454837095823,1.0,201.73708240112484,233.73061846898904,1.0,316.7713249687634,310.3014430501171,1.0,121.96087909981546,354.6352650549479,1.0
1168,138.41436897901505,106.20086401999669,1.0,204.47541244591454,88.08884225991301,1.0,327.3258866923396,107.20696685190713,1.0,115.71116191274297,113.02530495803929,1.0,137.65672484217126,256.3452076696345,1.0,203.5613238396997,234.2136798568054,1.0,317.32732822466244,309.1603211441705,1.0,119.13586477536572,355.1772650689289,1.0
1169,134.35727142553012,106.32508026613858,1.0,208.42141487004363,86.52698355985419,1.0,324.679802050024,110.06622106481683,1.0,111.96924035820041,113.78606244184962,1.0,133.89122489990365,256.2646463909942,1.0,207.59277042208433,234.3887932735286,1.0,314.66164524704374,307.57183972167076,1.0,115.71913772665636,356.1877668237225,1.0
1170,129.03808015721614,106.464224553225,1.0,219.6986182785273,85.24751827184079,1.0,318.61473321335967,111.95183340376323,1.0,107.82621042397732,114.43643360292941,1.0,128.95619497459523,256.05175376871347,1.0,218.59107034735732,234.35790030966217,1.0,308.87202849314724,305.57936028893033,1.0,111.95689957523628,356.60511592700016,1.0
1171,123.46685704466444,107.15402129181273,1.0,227.78498001560303,84.64627663751942,1.0,315.34899701161436,111.19975740415883,1.0,103.70981920110317,115.08069868700616,1.0,123.71582573340935,255.1836425306785,1.0,226.43272958869966,234.74114054600167,1.0,305.81183886438976,303.05892040317605,1.0,108.21986405855178,357.113219788893,1.0
1172,118.1722167595145,108.10540433553513,1.0,238.58558328822411,85.15692868960738,1.0,309.11830414974656,110.26458019792764,1.0,98.92134192517814,116.15288838102386,1.0,118.70114399845293,254.48048226970167,1.0,236.69352478864636,235.21412707510103,1.0,299.9858341259023,299.58774943278286,1.0,103.82625193315037,357.44036930558804,1.0
1173,113.2090799393925,109.04444675450931,1.0,247.27027930632417,86.88939378251592,1.0,303.134641104084,109.09534662998591,1.0,93.50833372219725,117.30400014990394,1.0,113.99265733141547,253.59692811642867,1.0,244.74971648658578,236.81228368431735,1.0,294.39644952647956,295.93044693257076,1.0,98.86435441101837,357.3581856427396,1.0
1174,108.73515524763094,110.36236180814693,1.0,256.01763627413555,89.19809606456133,1.0,297.8251461494581,107.59641284005383,1.0,88.99027531432002,118.38345272393437,1.0,109.69178605349073,252.82704809988033,1.0,252.76703819865537,238.05011622952057,1.0,289.5005849319567,293.886340008661,1.0,94.70794295025036,357.4660659959066,1.0
1175,104.05816161759599,112.28785906711539,1.0,268.78889384819604,91.08226015179682,1.0,292.672859284875,106.39308240041129,1.0,84.91411549103884,119.80188332200925,1.0,105.12700222606377,251.72591447417892,1.0,264.70263914943786,239.2179124290791,1.0,284.7614558052328,292.7523151466149,1.0,90.89661740754669,357.51365237135576,1.0
1176,100.1286267009273,114.01268426909687,1.0,271.33566859094464,91.29655766009148,1.0,286.06807334887276,104.83769444654877,1.0,81.06553043651996,121.79886278971742,1.0,101.27859124439247,250.77212017666972,1.0,267.1285543244795,240.69794200434183,1.0,278.7050157416507,291.8797882634272,1.0,87.20724022990888,357.49300076456984,1.0
1177,95.553054138034,115.81176304009398,1.0,277.06647362685885,90.6011469767482,1.0,280.6637509234456,103.79565487385472,1.0,76.89653197247456,123.214156786075,1.0,96.8274940944899,250.1777003833522,1.0,272.7502781536709,242.28756931812833,1.0,273.74452102568915,291.4393486433093,1.0,83.3127693371906,357.391128357491,1.0
1178,91.40729268491421,117.4644585568483,1.0,280.1062698644833,88.54625752884444,1.0,274.6553753271596,103.08681310105906,1.0,72.11825958362739,124.59533475940148,1.0,92.78638941302185,249.060367732289,1.0,276.0135202870983,243.68609145179283,1.0,268.2034223282143,290.9429555175259,1.0,78.88512566752502,357.6359594430911,1.0
1179,86.30005353181852,119.44211703868798,1.0,283.2673215760346,86.82745247335868,1.0,268.99734583814507,102.75780140389199,1.0,70.29512896526852,124.71528085203968,1.0,87.81891672046615,248.09273540659913,1.0,279.334359213069,244.82397451200876,1.0,262.9650166871399,290.447324177939,1.0,77.25503275206651,358.1497742093201,1.0
1180,82.07039487301023,121.29115752847682,1.0,286.28935221659634,86.30179947008453,1.0,263.8809991990071,102.60870559596046,1.0,65.73905813115573,123.41708117485388,1.0,83.67710792962126,247.02590464589173,1.0,282.3087022692231,244.65767343311924,1.0,258.24022681542385,290.6675886908389,1.0,73.3912032003652,358.23673809001656,1.0
1181,75.23254272226208,122.55861815306267,1.0,289.7353010761301,86.28526603276657,1.0,257.89404863196916,102.7167278717481,1.0,71.76887805390608,115.64488757491644,1.0,77.20078955715422,246.61522147788233,1.0,285.59025739354644,243.46714918192632,1.0,252.68736023058597,290.6731708748555,1.0,79.79829272685267,356.90986777059624,1.0
1182,72.34218362305103,121.85410635721476,1.0,291.7824418931764,87.81214751388622,1.0,251.63500909207875,102.521424489698,1.0,75.76274039894454,108.12691562416732,1.0,74.60783478150256,245.93811312697437,1.0,287.2863612584625,242.44488744294532,1.0,246.8949411708389,290.5179843277429,1.0,84.3617133682821,355.3113634115311,1.0
1183,70.36971120861878,120.29145224796969,1.0,294.58870513935875,90.51079629126409,1.0,245.72301557333475,101.8601909073944,1.0,80.77500276419964,105.02316428090576,1.0,72.96541050281499,245.1407930166907,1.0,289.5109127830922,240.87789110556994,1.0,241.4608245027707,290.682326269936,1.0,89.22605925920234,354.13528591947164,1.0
1184,65.88807770341387,118.91056053397217,1.0,294.20170619934356,94.45638077640346,1.0,239.97587763779242,101.17067115701555,1.0,94.06822386037466,100.51936400545738,1.0,68.98217072612263,244.36161420714555,1.0,288.4688232566561,238.72707230490687,1.0,236.16750131148513,290.4077104192648,1.0,101.62284607471062,351.98151111377365,1.0
1185,66.85993499917504,113.03985130234013,1.0,290.886384331855,97.58278156587646,1.0,235.0055675276102,100.80440164343766,1.0,114.27838473277579,96.11714593100605,1.0,70.58726638530219,244.38516829520682,1.0,284.7582835503031,236.66838794935103,1.0,231.59109243079092,290.64568117795784,1.0,120.14070258625756,349.4956245659622,1.0
1186,65.0759113795597,107.68214526032881,1.0,285.7979562710276,99.88208786135296,1.0,229.2798143023843,100.03486585473614,1.0,135.17496737259103,93.53571130241811,1.0,69.58816936736221,244.91149464894963,1.0,279.4938184806719,235.1919001091312,1.0,226.3457490269855,291.13257001958453,1.0,139.02067272984857,347.389305645377,1.0
1187,67.05117540587746,99.75520064997198,1.0,281.22319846766584,101.47499913346907,1.0,223.91675688417703,99.98967477148612,1.0,154.7086155351907,92.42614335135923,1.0,72.38098668378854,246.30777296055,1.0,274.83374788316905,233.62927630824024,1.0,221.3700955804946,290.8259464107602,1.0,156.50078081048395,346.73542337570694,1.0
1188,74.21355675703353,91.37427419297032,1.0,276.6654880090012,102.25123982298693,1.0,217.29718396136076,99.94864014098505,1.0,170.4900502803327,93.01103760988903,1.0,80.02680252639702,248.14647384035555,1.0,270.31773626417544,231.79636771918555,1.0,215.23518206759752,290.68486854766684,1.0,170.42186545898932,346.47309214614035,1.0
1189,81.90152483711142,82.72802701793057,1.0,271.860983562806,101.37389547144888,1.0,212.8569123949481,99.49304021358672,1.0,180.1515066735942,95.88235473682252,1.0,88.19288022980572,250.25825332349797,1.0,265.8487733789451,230.97242552344252,1.0,211.1668019036607,291.3044724334326,1.0,178.59813235865818,346.16530625104906,1.0
1190,91.26347394739099,77.10444798915603,1.0,266.76242575858845,100.87875985387791,1.0,209.57493342162405,100.18057581521147,1.0,188.81172916656766,98.48676916466238,1.0,97.55248411222544,253.45862718100386,1.0,261.0366396554859,230.1492833131001,1.0,208.10197954244154,291.80735720568,1.0,185.92458618157931,346.1039437512181,1.0
1191,100.84060209513189,73.76054200445314,1.0,261.9842698101153,100.18644104151187,1.0,209.04530606253576,98.0958385587584,1.0,184.63408153253755,101.22666978443544,1.0,106.8313917928771,256.1039350926369,1.0,256.5619735660227,229.26140719854862,1.0,207.79768535690602,293.9443309681396,1.0,181.8376213689766,345.6354500529162,1.0
1192,115.28368795182875,73.93659547572177,1.0,256.9355761864216,99.97607410303814,1.0,211.1000554133509,96.53758031647116,1.0,181.68007056000934,102.73567997317814,1.0,120.17079248556115,257.33387148560206,1.0,251.7530133615477,228.5324454989343,1.0,209.87981893459025,296.8066425535489,1.0,179.00518699200487,345.133625996321,1.0
1193,128.9512384126904,75.3111173066689,1.0,251.4533899922016,99.95458201005779,1.0,213.47637886394674,94.81070721597261,1.0,177.94375432331793,103.18412485578584,1.0,132.6303431659126,256.5500547534624,1.0,246.50835693269397,228.4163630664045,1.0,212.30798917937827,300.90979995228685,1.0,175.6232264861277,344.50897803026214,1.0
1194,144.47570648951415,76.51076214525312,1.0,244.14486424341175,98.25753401437169,1.0,214.52815079675986,92.56203492586006,1.0,173.6491263187961,104.08804621421696,1.0,146.82163657895373,255.1693172247712,1.0,239.78663054844958,228.2900221026383,1.0,213.57218563224265,306.082869123347,1.0,171.6871099259628,344.3587724022449,1.0
1195,156.39938646372917,77.03547552770395,1.0,240.55982832252613,96.69549060454045,1.0,219.2880053170192,89.93972858624579,1.0,168.5468058891394,104.76434997419187,1.0,157.75509594341702,252.60803637561278,1.0,236.60513282589454,228.086180865987,1.0,218.32277980469019,312.20537984961237,1.0,167.06511226064615,344.15387422383395,1.0
1196,165.9168761994278,77.74579647090087,1.0,236.77560869765628,95.94167063898112,1.0,227.3967330286464,88.46165688498498,1.0,164.28706238233343,105.30187110114375,1.0,166.43060039050226,248.79597740995874,1.0,233.10710203720814,228.18175389632088,1.0,226.0401249265206,316.0679782707934,1.0,163.21455155830057,344.53955356446164,1.0
1197,175.99047345197317,76.43693711353586,1.0,232.01961226015436,96.02518199682596,1.0,232.4363835307815,86.59850049305172,1.0,159.40284856873052,105.84136070636968,1.0,175.86738230551452,245.43932295239676,1.0,228.55024103720706,228.6881008178076,1.0,230.898453274399,318.70846942199273,1.0,158.80923539628043,344.87930564055495,1.0
1198,178.40166279661167,77.92879554044548,1.0,229.34928354763284,97.38122970325249,1.0,245.54159442605103,86.11318109646253,1.0,155.27641902227688,106.12181334292386,1.0,177.88957749655205,242.569851085413,1.0,225.78795190005792,229.46984444966384,1.0,243.12086125278944,320.4110079175186,1.0,155.10687338032042,344.5911856009281,1.0
1199,179.65808819491053,81.41953503935042,1.0,227.08842937486094,98.88756485676096,1.0,254.10049486751325,86.6472967201209,1.0,150.5567301521769,106.59341478227806,1.0,178.6051491556383,239.83641721617695,1.0,223.38610779195994,229.8007352893396,1.0,251.03252284525826,320.8253525974983,1.0,150.85762754214994,345.02572994383365,1.0
1200,176.28256615383722,86.790327289707,1.0,224.0404257476047,98.97062502669456,1.0,260.5918977867475,88.61445060088843,1.0,146.0569760735112,107.44507818681984,1.0,174.82617762364328,238.47976110425617,1.0,220.46832676939,230.59252105091375,1.0,256.88337286813436,319.21510759189346,1.0,146.75118048838823,345.4388890542988,1.0
1201,174.53856571452914,90.09879571948373,1.0,218.70189014682296,98.86136656401868,1.0,269.8974882570087,89.78281434853224,1.0,141.8777985631096,107.87591192972722,1.0,172.8091046747008,237.73597850187474,1.0,215.37670214260623,230.5635476294661,1.0,265.3983004611468,317.9503312965978,1.0,142.98539920787402,345.654773063196,1.0
1202,169.33821437607838,93.83500839206818,1.0,216.3362180534708,98.89480413300575,1.0,278.84114483656947,90.58995706139048,1.0,138.65342845060425,108.85806714728841,1.0,167.55480114417836,237.9355102326496,1.0,213.10278752207026,230.27038498259628,1.0,273.5861865983631,316.2793408838763,1.0,139.99300905585878,346.102378243641,1.0
1203,165.08845221556757,96.95148929802963,1.0,212.5352735016419,98.39045610362328,1.0,287.72248754975914,91.01511559032393,1.0,135.38344169926663,109.55057631410752,1.0,163.2482718377146,237.55587134384973,1.0,209.54421891475533,230.0995011863411,1.0,281.7291664052132,314.31027419543216,1.0,136.99900024454794,346.43595198809027,1.0
1204,160.59017661869203,99.30359742479725,1.0,208.54565474185438,96.64652329961807,1.0,296.8892200792485,91.56965131754288,1.0,130.75468350675177,110.45202586234446,1.0,158.80440111537922,237.21312616569801,1.0,206.0110648830866,230.28311221213727,1.0,290.1460652225462,312.89017234585276,1.0,132.76941142404115,346.6199098994524,1.0
1205,156.03997822915983,101.72416576923436,1.0,206.00997671608846,95.3528855847599,1.0,304.451297826045,91.6904977611653,1.0,126.64228949747918,111.04652535660034,1.0,154.30437996109757,236.87892376255766,1.0,203.79798181828113,230.56042283412182,1.0,297.12615041772017,312.2733946719316,1.0,129.03998630641897,346.78204912060653,1.0
1206,151.8497652313426,103.64131675512088,1.0,203.08971979153267,93.24892399584787,1.0,310.8862533436426,92.95678493841024,1.0,124.9655660994892,111.58776505320071,1.0,150.1983770823443,236.62028726342493,1.0,201.3417686817337,230.4522768786205,1.0,302.986160618415,311.3425552173758,1.0,127.48097080333682,347.17257887369993,1.0
1207,147.3924406178794,104.93263032580391,1.0,204.4257333477559,91.42594328114525,1.0,316.763396092822,94.10371395794293,1.0,117.26821142271224,112.95202483839076,1.0,145.92221036123848,236.51013490905572,1.0,202.91676178341254,230.56550362481065,1.0,308.34451625704656,310.6788482086657,1.0,120.46621770849639,347.5155682668944,1.0
1208,142.00975556939574,105.91333494026324,1.0,204.8411064596715,89.7393485399523,1.0,321.12481160564556,97.20121070893606,1.0,114.31009487446143,113.40192341915403,1.0,140.8328871616066,236.9062181565685,1.0,203.5830669987692,230.3230636294251,1.0,312.18066556841285,309.8423388028852,1.0,117.78212008723789,347.8320353223107,1.0
1209,137.45453679319078,106.54385571610318,1.0,206.08926265114044,88.27942452637515,1.0,320.43745658748674,101.47712604380355,1.0,110.25869753979308,114.26018423875453,1.0,136.54559303208032,236.77627279770422,1.0,205.01506250291655,230.4214825229967,1.0,311.26234959940734,308.7193049841667,1.0,114.07229726727284,348.2058850526841,1.0
1210,132.30621215712327,107.54788364863659,1.0,215.63803473229592,86.71314509223859,1.0,320.38067377646337,104.96039918173918,1.0,106.8237897514122,115.31524414360699,1.0,131.66728903330068,236.87435394131114,1.0,214.4086869475559,230.58203955086532,1.0,310.9346008069573,306.32252636008604,1.0,110.88178807218846,348.4923803315626,1.0
1211,127.26347549406424,107.46036678737994,1.0,227.0887834587459,86.28345314568352,1.0,315.18019911119455,107.12660153197017,1.0,102.27058932808559,116.53101055928016,1.0,127.02428709248464,237.65009913244992,1.0,225.4509812484688,231.5190411194123,1.0,305.89191325627786,303.1041977473407,1.0,106.67595346587348,348.6598697348861,1.0
1212,122.65272358479028,107.790760787695,1.0,237.94454442121565,86.17891440114707,1.0,310.2104115354743,108.69017199972843,1.0,98.1803690242509,117.72729240655613,1.0,122.73084697071204,238.49004103422405,1.0,235.87035403973982,232.3942729236075,1.0,301.0400390108147,298.02031201310865,1.0,102.88434627233227,348.9186867542096,1.0
1213,117.80689575520266,108.92255673273146,1.0,249.3389175138917,88.26241802453241,1.0,305.70009243522213,108.03613066431473,1.0,93.62209346056385,118.94680323954555,1.0,118.12084858862444,239.02723311359094,1.0,246.4656800751462,234.16940083650255,1.0,296.78900401411903,294.46176397722627,1.0,98.67401290502639,349.1509711987696,1.0
1214,112.81420268104284,110.33711406491409,1.0,259.8065854727718,90.9834494082493,1.0,300.9607800499326,107.08822233965635,1.0,90.6582669402235,120.33588972796048,1.0,113.33436365611756,238.8457040149481,1.0,256.0691357510689,235.81875128364595,1.0,292.36208534151154,291.5278086954206,1.0,95.85950227627013,349.9189731345885,1.0
1215,108.43704841459392,111.7846418515041,1.0,266.02768439379895,92.40321050989651,1.0,295.20064900366447,105.68933881597263,1.0,86.97568867629352,121.75412280587773,1.0,109.11339552926673,238.7252144409138,1.0,261.8249752174029,237.84091964025941,1.0,287.06560359390835,290.2165484364628,1.0,92.40361884564996,350.7377490579755,1.0
1216,104.91489995003045,112.93986544764361,1.0,272.4166008536822,93.03982892860974,1.0,290.00495385281937,104.51354846837553,1.0,82.12499265464874,122.72982600104031,1.0,105.71497393260503,238.29617307937366,1.0,267.86025196413755,239.37204633516924,1.0,282.295511147652,289.4331481244485,1.0,87.9716663866175,351.5170606527785,1.0
1217,100.53270889812921,113.98135199646225,1.0,277.4265909099307,92.79917792535868,1.0,284.53396729923463,103.46365827966898,1.0,78.60102446421917,123.02595028920555,1.0,101.53686630319075,238.03028670599252,1.0,272.7301155821272,241.6869822190358,1.0,277.2571596944705,288.45765021226606,1.0,84.81196373993357,352.5058454533418,1.0
1218,95.78401980320922,115.17712437834896,1.0,280.9408920549253,91.87068026054031,1.0,280.2969589517421,102.48044022442303,1.0,75.26232823391909,123.39182986992145,1.0,96.99895261853902,237.49693136275357,1.0,276.28362839354816,244.24222516948342,1.0,273.38012902552884,288.1906150491156,1.0,81.80570907393344,353.323136894574,1.0
1219,91.24331053590439,116.97250693709992,1.0,284.63213600976195,89.90844182339163,1.0,275.10567066830487,102.36849388044129,1.0,71.67642495846572,120.84556612133898,1.0,92.5804037335406,236.88974115656546,1.0,280.1700866019918,246.5767421750225,1.0,268.55633992263364,287.5241129963119,1.0,78.97278376786272,353.24299181706976,1.0
1220,87.34422849090629,118.12450879552343,1.0,287.10498502728643,88.49406014607149,1.0,269.33559848492314,102.34834696794331,1.0,72.18444663850617,115.37511562667403,1.0,88.834212879576,236.48490918967212,1.0,282.7855144708163,247.86593134622765,1.0,263.1968063289516,287.0447237780646,1.0,80.17222128013168,352.9298711959649,1.0
1221,83.29950527793756,119.06686756327625,1.0,290.00423761258287,87.68534464775577,1.0,264.1906229167204,102.44132804033286,1.0,76.0490502087813,107.21653184777342,1.0,84.98033328718553,236.2607732656076,1.0,285.69120563413696,247.8951969621195,1.0,258.4147022269776,286.7210994576214,1.0,84.71246521526746,351.7755583961668,1.0
1222,78.71190965700083,119.68944433214173,1.0,291.2471097469613,87.67624916769802,1.0,258.32684708948796,102.36118983531277,1.0,84.1889552670938,98.0809002950511,1.0,80.66102478178408,235.80459448475779,1.0,286.8808548486089,247.81824722207543,1.0,252.97098113926427,286.2147155053201,1.0,93.17703401598231,350.18645749312344,1.0
1223,73.68168160001491,120.86900347494264,1.0,293.072009216117,88.70713153528344,1.0,252.2672356891382,101.59506600727009,1.0,97.81658636609149,93.03784478262693,1.0,75.86947725575523,235.76697108533085,1.0,288.42567286902135,245.6060967483056,1.0,247.3820968706694,285.60119201449373,1.0,105.95401916839481,349.20888226163885,1.0
1224,71.51472066100445,120.48648601626658,1.0,294.00946779451647,90.81809291752019,1.0,248.3329974482119,100.92164562874385,1.0,114.74934231824842,89.14940897218287,1.0,73.9106074430064,235.5436391758742,1.0,288.9528299587737,243.78580894095654,1.0,243.75499453980586,284.923342581938,1.0,121.49991637875155,347.5675027562687,1.0
1225,67.43741268411037,120.05027441662496,1.0,294.7880934045111,93.52993881328567,1.0,244.48396199143497,100.87538378396019,1.0,129.67895275775146,86.57145229032702,1.0,70.19407943510048,235.48400053970383,1.0,289.2162713906137,241.0415292250032,1.0,240.13795785517004,283.18874664208704,1.0,135.08658744678786,345.699919537196,1.0
1226,64.51989273836939,119.50506249467048,1.0,295.8295162608685,96.30150928074862,1.0,240.449156350074,100.19126124319578,1.0,145.5684271036379,85.97066742668457,1.0,67.56318640095054,235.48585377156317,1.0,289.7168121189319,237.99723595071714,1.0,236.39399184276763,281.7248855731615,1.0,149.2596908952418,344.6061646772022,1.0
1227,63.4863285353929,115.91047876134726,1.0,294.90190865072225,98.73730477456101,1.0,237.03058085215295,99.83509198101886,1.0,159.18908182679075,86.71197377738392,1.0,67.0502233058484,236.5194561999938,1.0,288.38973531061504,235.10576444180157,1.0,233.21458790421792,280.66722858258356,1.0,161.23636923413994,343.6465485218276,1.0
1228,62.57659574332838,111.13513825047166,1.0,289.95501568711524,100.99813286365453,1.0,230.7738175503083,100.19588254760806,1.0,171.2282667320681,89.06545778541005,1.0,66.7978774649309,237.98605811798006,1.0,283.2604150778757,233.21624410448018,1.0,227.35975337220736,279.46330622810865,1.0,171.59700891323115,343.7652710212259,1.0
1229,64.47827445167017,104.4435374634096,1.0,285.43700050089086,102.33375811887247,1.0,223.84219295046356,100.04471046585046,1.0,183.7426505103551,91.27709593746894,1.0,69.38920135108283,241.01143300446387,1.0,278.68164415420785,230.7293351760717,1.0,220.9493040640669,279.5556512104744,1.0,182.4028113596056,344.3864416751406,1.0
1230,65.97657523687657,97.71262197145738,1.0,280.4455470295,102.42607198879779,1.0,218.27343026410534,99.82261951053584,1.0,188.5247814715285,94.54419559444725,1.0,71.61407349786361,244.21251094375475,1.0,273.8537810616088,228.4323499749388,1.0,215.8089517790903,279.75588651455394,1.0,186.20286111179712,345.04650450124075,1.0
1231,75.57270384418726,89.43097127392724,1.0,276.74280179042745,101.63846828651327,1.0,215.47421201716847,99.81700936542002,1.0,192.97268776932674,97.02212011044038,1.0,81.50826411826102,247.22062077720182,1.0,270.4113480487474,226.76484694896095,1.0,213.2535231940572,280.97414309739474,1.0,189.81187626035717,345.35351463640427,1.0
1232,82.92965716368411,82.31880686107272,1.0,272.13004289524605,100.89974826539148,1.0,211.56174424122673,99.68436452704049,1.0,198.56005641605583,99.07627714075744,1.0,89.18978028970564,249.9783686118064,1.0,266.08143780448137,224.5450908633366,1.0,209.68259787026926,282.4697916659199,1.0,194.49293675639018,346.0060871988464,1.0
