scorer,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker,ensemble-kalman_tracker
979,129.0706389670806,106.24606240814302,1.0,314.67619147009316,112.15709001005486,1.0,219.5921543723525,98.944848248213,1.0,173.89922281842865,77.85058363036413,1.0,128.80409330357708,233.7264277398064,1.0,305.4852877189143,256.7312232206672,1.0,218.28548889346177,318.69228787448554,1.0,175.4108047450152,331.75180324268786,1.0
980,125.6435462872224,107.45372116582574,1.0,311.3451809536666,111.42376011709669,1.0,217.21542767951306,98.79294639768081,1.0,178.47329829346313,80.34449203567743,1.0,125.49047852035864,233.64678090779606,1.0,302.42209080455234,257.1079087275447,1.0,216.1004168394706,318.95607084550664,1.0,179.14418660381207,333.88320223542803,1.0
981,124.57775248005609,107.2038941812677,1.0,307.9212595674182,110.90176557702446,1.0,214.87134138740117,98.00525416248432,1.0,184.57763477129663,82.11160639602541,1.0,124.53050331601658,233.11347410969984,1.0,299.23017594483304,257.1271097990852,1.0,213.99724971260076,319.70401308179163,1.0,184.34180567032593,336.8362317646788,1.0
982,121.1726587711018,107.86897164485912,1.0,304.55923690522417,110.66899204135771,1.0,214.5490269164976,96.97960968030716,1.0,188.33376684686965,84.57096491251926,1.0,121.3057160809136,233.37513255024908,1.0,296.0552096270878,257.42913975292794,1.0,213.7734691130583,320.21001307857864,1.0,187.3499790110523,338.44819298488653,1.0
983,117.57463979172081,107.9293075565863,1.0,302.45354746311995,110.31586956929287,1.0,212.73111532167076,96.88497237960719,1.0,190.67853155149814,90.3618801770235,1.0,117.97503004244766,233.59646738733403,1.0,294.0953186889208,257.30964673653415,1.0,212.10767796554057,320.6307313849952,1.0,188.64974486385498,340.2371014208201,1.0
984,114.63924809164035,108.4774294983128,1.0,300.03176842626067,109.24451512176464,1.0,211.74422442745916,96.93876060833811,1.0,193.9437602821933,95.82667231054356,1.0,115.20156721757586,234.1925066214076,1.0,291.9583411163619,257.77944764323485,1.0,211.20531230448796,321.1182233139848,1.0,190.8053346501021,341.3114337704401,1.0
985,112.06915445902584,109.13089291426853,1.0,297.90504057709586,108.85844407736325,1.0,214.1016605188115,95.58363126879473,1.0,192.54971078887996,98.00722989925853,1.0,112.75239625177645,234.71812152851064,1.0,289.993167408859,258.2632973855571,1.0,213.48112427856316,321.55424136937665,1.0,189.27316826545007,341.8416898573585,1.0
986,110.2420879751396,109.54913743631681,1.0,295.2246778742138,108.31450350780791,1.0,214.6397236006111,93.04961563640506,1.0,191.23738145190157,99.54403222665721,1.0,111.0207013134405,235.50254884608523,1.0,287.51887962226067,258.44180528413295,1.0,214.16617655181588,322.8576473791048,1.0,187.90172980486597,342.3493731636578,1.0
987,108.64646591280021,109.40791533667287,1.0,293.03449135440485,107.91563175150823,1.0,219.3698378285408,91.2336011158433,1.0,188.28285714546456,100.71841786358699,1.0,109.56483808209259,235.70621161995354,1.0,285.4895464881805,258.5772166939039,1.0,218.66460285031275,323.2216094512874,1.0,185.12841363098602,343.54945000170636,1.0
988,105.97740041352809,109.74974697148832,1.0,290.45221863911706,106.91985617226308,1.0,224.92528585007292,88.42459393363555,1.0,184.48382131869326,100.45374778403293,1.0,107.05475137327814,235.48746948273777,1.0,283.19181010989433,259.3666794138813,1.0,223.99196823088045,323.81114843420454,1.0,181.79670364747287,343.922164146813,1.0
989,103.90618408690324,110.74655842628161,1.0,287.53405607923384,106.49318714376979,1.0,231.88967284822007,88.03450459344222,1.0,181.85168510627244,100.99530719438494,1.0,105.02161741403872,235.61402737653236,1.0,280.4790269391015,260.05379690687835,1.0,230.49217590274174,324.6296632926641,1.0,179.39075535798608,344.4234929124126,1.0
990,101.478865893747,111.51439833812465,1.0,284.588409154273,106.04016673308077,1.0,242.03405870819512,89.47731726434381,1.0,179.2830487146532,101.198912388033,1.0,102.68917391130783,235.98257023266748,1.0,277.74144128546817,260.56605552106674,1.0,239.7777143674332,323.6662642179157,1.0,177.0837968292363,344.45503754879934,1.0
991,99.25695805746864,111.82249532443785,1.0,282.0338831581742,106.27605058274715,1.0,252.58484603410676,90.95994140942999,1.0,175.64485538898316,102.03838887115471,1.0,100.60483080290825,236.6629307159245,1.0,275.2755242649117,261.631702785096,1.0,249.4612048099722,323.47006589646554,1.0,173.74592060675718,345.1679793714905,1.0
992,98.33508845680109,111.4590798075187,1.0,280.0348596258238,106.63026392519143,1.0,262.2638511518406,92.28814503243194,1.0,172.6407440123179,102.59104490199047,1.0,99.80004873863284,237.03977925772108,1.0,273.3236909711102,262.79940389198936,1.0,258.31881953472623,322.39767032650906,1.0,171.00732592916447,345.53762811867057,1.0
993,95.94981909452943,111.81514335189856,1.0,277.484158208481,106.48375291301743,1.0,271.5054354277444,94.41510479938998,1.0,169.64417827301736,103.10584442834741,1.0,97.55701909392633,237.51395536229998,1.0,270.91373258564744,263.2623570994193,1.0,266.6939259318491,320.31802301120456,1.0,168.27724228788577,345.48477648867504,1.0
994,95.6119632353314,110.98677536159667,1.0,274.3505532411421,106.39051730033447,1.0,280.3924841588978,95.78231720087847,1.0,167.1557263625586,103.59279243299518,1.0,97.34703616491483,237.78978148806405,1.0,267.95020403017986,264.5402037141838,1.0,274.77531771388726,317.9444780917943,1.0,166.00425892451017,345.73246890622073,1.0
995,97.13545938749783,108.72478062664572,1.0,272.927688156642,107.02706736060793,1.0,287.4605646389102,96.1241884780671,1.0,164.03251281463332,103.63018779999891,1.0,99.02437013654679,237.4650027327132,1.0,266.4909734317194,264.8764076276791,1.0,281.24772286627535,316.1233386904463,1.0,163.23018646088934,346.0340517059931,1.0
996,102.54084366335547,101.13977984694836,1.0,268.74343547666945,106.34674112036348,1.0,297.17797244550485,94.74597045758314,1.0,160.89105777301657,104.13232093370287,1.0,104.93226942413543,237.35452731482567,1.0,262.59681923236866,264.8818359173209,1.0,290.2961734080321,315.02081705768796,1.0,160.3743248248173,346.1122013618853,1.0
997,104.58009108361796,92.96331448340898,1.0,265.5121978713027,105.64961591828903,1.0,304.49720627900655,93.8209884882345,1.0,158.17787509774377,104.32826062704058,1.0,107.80269221492132,237.51217032873853,1.0,259.617915872424,264.92062999771485,1.0,297.12128650020713,314.7165254673373,1.0,157.93903324207022,346.0033655486563,1.0
998,115.3087570592266,85.61044462937988,1.0,261.68155998830275,104.93267179643969,1.0,311.52792890779443,94.18321909967453,1.0,153.66630003570324,104.6615255470694,1.0,118.60691009890968,237.84986370498268,1.0,256.0676425441455,264.8983313528639,1.0,303.625162892501,315.0702512593816,1.0,153.88925048498118,345.91334144044544,1.0
999,126.00630230323256,78.4336507603735,1.0,257.9085135066449,104.68768982446134,1.0,318.09366788828424,93.4982572212696,1.0,149.6326469795165,105.57543364263854,1.0,129.35593251480316,237.6265178242525,1.0,252.4913379200157,264.5685668009794,1.0,309.7851079855139,316.2787655711437,1.0,150.18283059984407,345.69999386379914,1.0
1000,129.97672946541533,75.35449276925289,1.0,254.02578211936012,103.66975830588336,1.0,323.9922397147502,100.96091882543966,1.0,146.48859964790438,106.36702163253749,1.0,133.3904635459655,237.00703782607778,1.0,248.94044855453058,264.58316472777176,1.0,314.85206242317395,317.33622949157547,1.0,147.28399239535972,345.66188367583015,1.0
1001,138.1759744932104,73.89778728789064,1.0,250.69916652780998,103.27380427756704,1.0,327.20503078133066,106.81653786179758,1.0,143.207122442272,107.40494995390759,1.0,141.13743205392345,236.30347351060746,1.0,245.82388400467886,264.76741039841704,1.0,317.51805779776106,318.2199582850603,1.0,144.2302191447781,345.72836250048215,1.0
1002,146.87991725366962,73.68984635379593,1.0,247.14793702508913,102.77925527848458,1.0,327.945483320912,107.85016086387807,1.0,140.0023435563968,108.15951553840159,1.0,149.19726356986615,235.24662164829752,1.0,242.50625851621808,264.8218409457204,1.0,318.2080810714698,320.2784091522778,1.0,141.28521643633405,346.0201721815032,1.0
1003,156.49847042285987,73.24768504317673,1.0,243.09521985914307,102.17333330641972,1.0,325.7950433218417,110.83030027816034,1.0,136.43933570083024,109.04396745511184,1.0,158.12773594830816,233.88075853207857,1.0,238.72723189466228,264.90828852466905,1.0,316.07137322673265,321.17159212000354,1.0,138.00410332505152,346.26144422342827,1.0
1004,165.2128340541837,71.7695331141988,1.0,239.29765429451453,101.33098200731335,1.0,323.10744066454913,114.61177813329182,1.0,132.7979603658504,109.49798077342744,1.0,166.33933846942153,231.6725696958191,1.0,235.23036284418203,264.97995780582437,1.0,313.41597027823946,322.8803659832306,1.0,134.7132169571029,346.5852906755636,1.0
1005,172.24923730676625,72.85781867926144,1.0,236.13432085248533,100.80265126562976,1.0,319.87543626124227,114.31672483731512,1.0,129.55797063745965,110.34223495160269,1.0,172.69704161967545,230.0936958165198,1.0,232.2866327045481,264.8588548588371,1.0,310.4456832923427,323.1093436764024,1.0,131.72301238836098,346.67193773947514,1.0
1006,180.76055108413783,75.12108757135259,1.0,232.82030514866224,99.6789878355978,1.0,316.5383204722153,113.7280736165149,1.0,126.61820196574433,110.90400115004935,1.0,180.28018759145027,228.90846901049437,1.0,229.29816567286193,264.94226236211796,1.0,307.39019714455105,323.18443644551843,1.0,129.0369241744488,346.6248553463819,1.0
1007,187.0231464073673,76.53203216975524,1.0,230.29895676385792,99.60881639803527,1.0,313.5548322371084,112.71904247384833,1.0,122.61754026179071,111.64376885189732,1.0,185.90001779051482,229.06039346815692,1.0,226.89811157024462,265.03490508654363,1.0,304.6899071530487,323.3664397871797,1.0,125.38107196247057,346.0844668948234,1.0
1008,193.76869721978372,78.48187811759257,1.0,228.21261313622773,98.3846082219752,1.0,309.6159903298809,111.5854494280855,1.0,119.50303200603008,112.18894667782202,1.0,191.90940468790635,230.0741891330134,1.0,225.1155919588173,266.0588324981958,1.0,301.1317115122086,324.1959583229352,1.0,122.54210553900538,346.02457327513775,1.0
1009,199.20889815870606,82.28885415009393,1.0,224.89954588250063,96.14230354803647,1.0,306.2756605446708,111.03926164489674,1.0,116.08026000827016,112.7705924155252,1.0,196.48200102348682,230.36197393869108,1.0,222.3053249328964,265.91849916771287,1.0,298.079804027982,324.56230296507596,1.0,119.42548909213666,346.07611529393006,1.0
1010,204.39740656255478,86.7202453760344,1.0,222.4479346383298,94.1883285163471,1.0,302.8499056934984,110.62660404316091,1.0,111.62374471191114,113.12456232635837,1.0,200.76012544209567,232.07573284399493,1.0,220.2752383052921,265.93011468871543,1.0,294.9358597605034,324.76095443916097,1.0,115.42071031119072,345.85997509457667,1.0
1011,207.3092343344611,93.57121043247375,1.0,220.868028012347,93.1637678599964,1.0,299.6939669539992,110.31953221760165,1.0,108.64954635355184,114.07540093170601,1.0,202.64307263819975,233.82071452561357,1.0,218.92999253873762,265.99751025828203,1.0,292.0436793636053,325.21432989164094,1.0,112.65552658011191,346.4223517939681,1.0
1012,208.42850641559767,97.97338331923929,1.0,219.95587426784311,92.72941663017453,1.0,296.46374287034865,109.7242270922953,1.0,105.98554436452213,114.55854211249469,1.0,203.1687828426325,236.079034849634,1.0,218.1246467162858,265.82953567121285,1.0,289.14604328330506,327.1789256929053,1.0,110.21781959802303,345.4867526465992,1.0
1013,207.85115903788164,99.69307925300163,1.0,219.91367754741725,92.8856973312977,1.0,293.44351321026016,109.11481817304951,1.0,102.40779925803088,115.36715394629086,1.0,202.46158403572935,239.6572369103513,1.0,218.026919249972,263.7970922800275,1.0,286.4067904092187,327.94749996582465,1.0,106.93016126627342,345.2431547711213,1.0
1014,206.99675051568403,100.91903894712954,1.0,220.15493042869122,93.39292473039924,1.0,290.04658828940205,108.76330890086444,1.0,98.64212850332571,115.07827675247759,1.0,201.52197522188266,239.40518501011536,1.0,218.13546174199197,261.24177662269153,1.0,283.2876049837819,328.1971554154631,1.0,103.61684781640483,343.8005959893159,1.0
1015,205.44991055818824,101.08773028605269,1.0,225.92122241953237,92.04128723001533,1.0,286.65629885315354,108.4290469515937,1.0,96.94210946886469,115.62060956420515,1.0,200.06920819833638,239.10675838351654,1.0,223.84149183026068,259.30103372448826,1.0,280.15542272296057,327.85993342434074,1.0,102.02927115391356,343.22439308578413,1.0
1016,204.34379812181876,100.95815448904261,1.0,236.19791102823697,90.56609652973269,1.0,283.89228273856855,107.85478440923798,1.0,95.08413911268921,115.35120348114,1.0,199.05966245265796,238.8056743977919,1.0,233.85346079975153,255.43733437073917,1.0,277.6220644161646,327.6760561291715,1.0,100.41416564828135,342.7938864925624,1.0
1017,201.70914657699655,101.20619066078892,1.0,243.51742888896067,89.56371756102428,1.0,281.1886805639688,107.20764356418555,1.0,92.81794492053493,115.75909174036578,1.0,196.58655155197542,237.93134984182407,1.0,240.96484894789637,251.93957733545005,1.0,275.15801126271606,327.78730868423816,1.0,98.35226953936724,343.41794391609295,1.0
1018,199.02834607543906,100.99435219055286,1.0,249.2173710197868,91.48207063053869,1.0,278.52819382547705,106.76352211930032,1.0,90.94701144460954,116.74733678275511,1.0,194.13487276465924,237.99227567479988,1.0,246.0625311667355,248.96813197900204,1.0,272.71437830064684,327.6460393501539,1.0,96.55899045304984,343.73925468196325,1.0
1019,195.78278244392527,100.89095402569343,1.0,255.21262057162517,90.87224517514662,1.0,275.0354395496575,105.81966163906573,1.0,87.34336005517869,117.34322647384127,1.0,191.1458314013965,237.80425406398226,1.0,251.8772352523712,247.62787651311152,1.0,269.5378543162482,327.8071248525657,1.0,93.2761718314984,343.32306251386535,1.0
1020,191.37704440139774,101.34194571860662,1.0,261.44916259527304,91.17172167360393,1.0,272.0673781237672,104.99671590136445,1.0,84.93001856912352,118.04786898710539,1.0,187.0175679840723,237.59539246726314,1.0,257.80145269138154,247.90859009929625,1.0,266.83838239658166,327.9006695587955,1.0,91.03659485285206,343.15231888024164,1.0
1021,187.7795198490437,101.75237730447316,1.0,267.4683494103148,90.2872481345133,1.0,268.58644093256737,103.22549624250726,1.0,81.80497819363441,118.77443093200301,1.0,183.64058260499195,237.32226107196894,1.0,263.70830682077997,248.14231533371304,1.0,263.7191658755312,328.01687559070797,1.0,88.16454386837239,343.23820613516335,1.0
1022,185.05417170948806,102.30784107400291,1.0,273.30843712099505,88.76696100216573,1.0,265.73537020143385,103.40811310603483,1.0,80.00585417604785,119.0177739645573,1.0,181.0540053273653,237.23663686926255,1.0,269.59543738101434,251.47322890953802,1.0,261.05805003013546,327.7223006160413,1.0,86.53777107948741,343.6223655813194,1.0
1023,181.60107473723642,102.33014007682186,1.0,278.981817690077,89.40381693937333,1.0,262.5367235725199,104.0015946441652,1.0,78.3166395876035,118.64187588543042,1.0,177.85674349232818,236.91185395777367,1.0,274.94588387750645,253.00156045582932,1.0,258.0314616785119,326.78945656879364,1.0,85.08947604645236,343.49713834419026,1.0
1024,179.01128275069783,102.75545954757757,1.0,285.8514660498809,90.16600383510996,1.0,259.33043678039394,103.6179548054261,1.0,82.14199573672913,116.34540505250463,1.0,175.41157031989846,236.87449379181217,1.0,281.4359547829039,255.48574217600927,1.0,255.05954391862682,326.0299105942454,1.0,88.81309802959552,345.2330843722884,1.0
1025,177.00380490599795,103.80004939404063,1.0,292.28629134045275,90.48664114976472,1.0,258.92191113482073,104.00665402723405,1.0,81.6928954072199,114.29561466923211,1.0,173.4299214476405,236.82169049927552,1.0,287.5354244767877,255.06465172242272,1.0,254.61636787090896,324.6636260441191,1.0,88.70116803812607,345.8719108456296,1.0
1026,175.15606885539307,104.1392933199118,1.0,301.2848699790323,90.72130766851375,1.0,257.2331337149383,104.04727551179985,1.0,88.94598707025068,104.04805892700078,1.0,171.6849680588056,237.21376551877856,1.0,296.10241223051594,254.65504667948264,1.0,252.98066636962548,322.4410052220435,1.0,96.54718527437338,346.2404373216766,1.0
1027,173.12087609141065,104.24050810676866,1.0,311.23144397905617,94.64682710989872,1.0,255.00155951594098,103.34778812105951,1.0,95.69275736310588,99.74258866173923,1.0,169.79253579853477,237.29831487429425,1.0,304.9387685207581,251.63406345733085,1.0,250.86373659964437,319.5377580209105,1.0,103.17669776786317,352.690694010626,1.0
1028,170.73576699947748,104.11344151375513,1.0,313.75629687624524,99.0458793716915,1.0,255.85944947490026,103.18322315459005,1.0,104.0941506658757,91.21147367357855,1.0,167.60755455698398,237.7455092337842,1.0,306.60501562425645,249.17143186865482,1.0,251.54303937329067,315.49524828523596,1.0,111.8058137051878,353.0407413915018,1.0
1029,168.21994316698442,104.18628382804042,1.0,314.21172720859005,101.43660285121521,1.0,253.9571327399933,103.05051119132638,1.0,110.75386147602474,83.69665248557696,1.0,165.27412268347047,237.80986218587805,1.0,306.5932215479169,245.29608760572455,1.0,249.7123316052232,313.04081070158804,1.0,118.79456719726346,358.9677994891932,1.0
1030,166.1144466276408,104.53307922077623,1.0,314.29857354170986,109.20162437723818,1.0,252.52501646850243,102.85258607395042,1.0,120.86794498797674,77.41863874256407,1.0,163.28728494645446,237.9086169114273,1.0,305.39460969025447,243.615263979378,1.0,248.35448835762202,311.66862365540055,1.0,128.6465246521704,360.87663525666534,1.0
1031,164.39613736211547,105.48902115385651,1.0,313.51119924678557,110.20523690303008,1.0,250.093564308453,102.93429637576328,1.0,128.27815126053812,72.0507743924,1.0,161.5841563229548,237.91839524013625,1.0,304.4295021335153,240.48704337448095,1.0,246.0879291387021,311.3728848347833,1.0,135.9646203627523,361.5827479509244,1.0
1032,161.90826948411535,105.06768869160337,1.0,312.4052047441708,110.67721110259173,1.0,247.9519386535954,102.8501465469205,1.0,138.8381312488346,70.10895895053602,1.0,159.33939773809468,238.3418789601522,1.0,303.2728228849128,239.094629245815,1.0,244.09781992802175,311.02408181797125,1.0,145.60823644641363,362.41834120931435,1.0
1033,159.87614783443723,104.69618341171802,1.0,311.30045474940675,110.82220545833785,1.0,246.0525395737578,102.77743999309678,1.0,153.13414469480378,71.21065929682156,1.0,157.5098974169946,238.76853215614676,1.0,302.1752526185075,238.02293608644908,1.0,242.33361037785218,310.7445225494724,1.0,158.14648629812274,362.9307004112272,1.0
1034,157.31848103471904,105.10616132894137,1.0,309.2902530257867,110.53734857318024,1.0,244.62427724815336,102.66680227786146,1.0,165.63877460877413,71.63600981638024,1.0,155.09888409492865,239.01191934076306,1.0,300.2896425483796,237.5193494248237,1.0,241.0085794024025,310.4807944987825,1.0,169.1860665438446,363.1964889666449,1.0
1035,155.3517909601064,105.98486190100222,1.0,307.1640424779946,110.18628219542892,1.0,242.54181856658136,102.411530637455,1.0,177.83719321453663,73.71780072679884,1.0,153.17417460496344,238.88132931656344,1.0,298.2872232646584,235.97087844322354,1.0,239.0956845344117,310.5368978720147,1.0,179.7157882639948,362.126265759942,1.0
1036,153.74852311214522,106.55836209091018,1.0,305.27143966239817,109.68282028532875,1.0,240.60213266813486,102.16359143075185,1.0,187.95538708162874,77.6241053187433,1.0,151.6255085343353,239.11623663134785,1.0,296.54204977233763,234.99605253245508,1.0,237.3109111646346,310.4723271896344,1.0,188.1387343951141,359.759295943126,1.0
1037,152.16705950971487,107.19160165984566,1.0,303.9855951537156,109.44630263418277,1.0,238.53684183122306,101.8167127889572,1.0,199.90282518261995,79.82663342566573,1.0,150.089089626081,239.27456977319318,1.0,295.3417885415036,234.4907689097807,1.0,235.41505523108816,310.3941237802095,1.0,198.4370243076241,359.6697861106633,1.0
1038,151.3487653915753,107.4102799872248,1.0,302.4222459388214,109.20699733927326,1.0,237.367588650549,102.04126875330188,1.0,209.06285683540392,86.7311447112411,1.0,149.3076677736881,239.404444120281,1.0,293.8823697911648,234.3627857845786,1.0,234.29716491414527,309.6944139202036,1.0,205.62345839143427,360.4743644184069,1.0
1039,149.424285844132,107.8837090053288,1.0,300.53524514605317,108.98613810559272,1.0,235.79171061124936,101.89540196426756,1.0,212.42851537497958,87.38741022638864,1.0,147.4758396976589,239.81871017324585,1.0,292.11509960756376,234.5424020404431,1.0,232.82402665495667,308.9981231508092,1.0,208.49798665274767,357.74622747186345,1.0
1040,148.1899548036266,107.84113385822812,1.0,299.13656456904636,108.77180732023255,1.0,233.9626926444908,101.70272954719418,1.0,215.0122364921939,88.79652156531567,1.0,146.34480590188065,240.31987087820312,1.0,290.8100279943976,234.4651549562169,1.0,231.12910162696676,308.6265475108556,1.0,210.59084060917692,356.9596349828333,1.0
1041,146.13342255911266,108.47785694020028,1.0,296.88058717472455,108.34060681113854,1.0,232.81196142271878,101.649960038273,1.0,217.01093199661904,95.28079342801863,1.0,144.37003533735913,240.60165125167754,1.0,288.7239007036319,234.66011489618342,1.0,230.04719531818853,308.01800152139293,1.0,211.4708719691787,356.5693068984006,1.0
1042,143.96432273574672,108.67164965541474,1.0,295.3245978992506,107.63220243644352,1.0,230.09295287514271,101.5163110129196,1.0,215.78669484259797,97.22361043479046,1.0,142.3428646984533,240.70432202574156,1.0,287.3515415163604,234.79743788967562,1.0,227.5192457223866,307.4828823200679,1.0,210.11568519222828,356.3069063309037,1.0
1043,142.4181193988042,108.74339630937781,1.0,293.9396442496294,107.42551867665767,1.0,229.39764585133483,101.45836714557201,1.0,216.5826795951864,97.86286526284346,1.0,140.90815526851213,241.02711660748514,1.0,286.0645214933091,235.10986620514797,1.0,226.8487150190413,306.5229830306295,1.0,210.73506750851925,356.41311827478745,1.0
1044,141.03587268664074,109.20386333034413,1.0,291.97100204934105,106.70867407037889,1.0,227.1756065301777,101.38502813683472,1.0,214.30315553412876,99.46610053154023,1.0,139.58067766847358,241.6157836161202,1.0,284.30160379454856,235.43560940324264,1.0,224.79061359443693,306.4048526912376,1.0,208.49622479223402,356.9143430078324,1.0
1045,140.01613518366355,109.70026175559478,1.0,290.5582596293308,106.35879605233474,1.0,226.76909988136788,101.70856466878286,1.0,213.01438018951086,99.14859774176563,1.0,138.58094628319495,241.8852759738631,1.0,283.0080434974143,235.55203889844734,1.0,224.39041822486814,306.24631703373444,1.0,207.3979218851459,357.12444521791514,1.0
1046,138.5532692406782,110.6332969902423,1.0,289.3297789336351,105.81146281049726,1.0,224.78220949226755,101.46565083097786,1.0,213.48239303547828,100.22187794031072,1.0,137.11819432313945,242.058326517097,1.0,281.9239526473376,235.74563980493355,1.0,222.5744936703232,306.59801123614386,1.0,207.6702469744282,357.6755697261977,1.0
1047,137.07399076439128,110.65727531859669,1.0,287.87981287784584,105.14590551669481,1.0,224.38846058023688,101.02972742506735,1.0,211.1690032508049,100.6104093521147,1.0,135.75046839398493,242.31452049334703,1.0,280.6399967270108,235.49452417934086,1.0,222.25506779956137,307.25180111065134,1.0,205.56515259296282,357.8028086987348,1.0
1048,135.67814154848264,111.43771592218052,1.0,285.9918677433611,104.464173494736,1.0,222.45715531577054,100.42969142370245,1.0,208.3100950649243,100.26985561573369,1.0,134.36927880760865,242.6219424567494,1.0,278.93779281453044,235.13388670477391,1.0,220.52228306037776,307.9602167036535,1.0,203.0752790383886,357.82628282143173,1.0
1049,134.42762074486677,110.98884057260733,1.0,285.1109896951659,104.13125773715052,1.0,222.29089640369833,99.39964905231032,1.0,206.65099619608515,99.65014308280927,1.0,133.2708971530677,242.98506185413464,1.0,278.1475284252789,235.0639831800133,1.0,220.46165542018664,309.0585025290976,1.0,201.68635443057298,357.59725961998043,1.0
1050,132.95723282183997,111.04637046659747,1.0,283.71730669814104,103.08254866467837,1.0,223.58707976169623,98.87163139506482,1.0,205.93784809111955,99.74538912727145,1.0,131.90917730273182,243.43696819256337,1.0,276.98387390608826,235.09824592969846,1.0,221.7479102354967,310.8334959048631,1.0,201.03978133401137,357.511090387351,1.0
1051,131.59531197314476,111.63120335666362,1.0,282.11347303495626,102.90461717780116,1.0,222.57719123070453,97.15720442140723,1.0,205.23336618969319,100.34877585094281,1.0,130.58527480665944,243.9997347596601,1.0,275.4835794670485,235.46358852105809,1.0,220.9740422679508,312.86539206313324,1.0,200.3303706161338,357.3307619724507,1.0
1052,130.74768772740637,111.65158735248663,1.0,280.2452747059185,102.79612238138209,1.0,224.14001053996705,95.59971938136411,1.0,204.32294754593585,100.58722804576641,1.0,129.80066666095803,244.13544100204777,1.0,273.7183055563114,235.7804244557068,1.0,222.58103967692108,315.10274052854055,1.0,199.48869476959004,357.1955252870698,1.0
1053,130.20045451754447,112.51671029473876,1.0,279.0305122850101,102.53478784318303,1.0,233.13184308129706,94.26003699533186,1.0,203.4236173075068,100.56449063306928,1.0,129.1929797735756,244.3740164792218,1.0,272.60282689379994,236.0826562142952,1.0,231.06644400950717,317.60282919626854,1.0,198.69454780916118,357.2882763376784,1.0
1054,129.4041442686162,112.48784228912882,1.0,277.44267083492633,101.46111216111471,1.0,237.18704847173433,92.65911458494128,1.0,202.3948338781865,99.98509141344596,1.0,128.46013696150106,244.33941554489292,1.0,271.2540839142626,235.90660354308508,1.0,234.96938168563352,319.33189136891406,1.0,197.86098867239974,357.2587069497149,1.0
1055,127.3459225919693,112.68006581578626,1.0,276.25921330825764,101.60241061215729,1.0,242.44879591646287,90.73222906276322,1.0,200.06879366395873,99.58751349426328,1.0,126.53728799137843,244.61912335468895,1.0,270.0995640828819,235.96083757038218,1.0,240.01013349795872,321.09854751236605,1.0,195.85253246813699,357.3761350782429,1.0
1056,125.37510682422,112.53954258811396,1.0,274.692028489827,101.13223353256959,1.0,247.8770204042527,89.57407359071601,1.0,198.5507393688937,99.62037023560485,1.0,124.7326031669321,244.61260560097847,1.0,268.6741726775523,235.85681962152904,1.0,245.1625416206909,322.92281973551343,1.0,194.49986676482007,357.2357639095973,1.0
1057,124.37876740344285,112.92118764262182,1.0,273.2179575958593,101.27926496739367,1.0,254.6248822924837,88.3967450548538,1.0,195.86154446091342,99.66594270740795,1.0,123.76614250779446,244.6499659497041,1.0,267.2401946280248,235.88427809244257,1.0,251.5375587728689,324.7109245322231,1.0,192.10753211553708,357.25488546906786,1.0
1058,123.04576181562794,113.39243967880226,1.0,271.28948932812284,101.11401021086155,1.0,261.5862316115565,88.22855648716896,1.0,194.35377466986495,100.59823638333492,1.0,122.48172733411849,245.1153793392013,1.0,265.4217532674546,235.90554498304638,1.0,258.01268216151067,325.2234082125132,1.0,190.6416948234944,357.26511088755166,1.0
1059,121.31951735660216,113.63216801183277,1.0,270.1730937302891,101.59596719537015,1.0,268.53590421876953,88.14883901849508,1.0,193.72134915651017,100.6962577589674,1.0,120.85817905363099,245.20088581107728,1.0,264.28237324662535,236.34174113921145,1.0,264.45678536433877,325.24773464068267,1.0,190.06458940466155,356.9566632703874,1.0
1060,119.87144304460224,113.69709448690512,1.0,269.71603147133635,101.79622066107804,1.0,275.0934081305451,88.58474974844098,1.0,190.8644961993706,100.81255353529983,1.0,119.51578869462121,245.6095557293303,1.0,263.80796571738637,236.04771231195588,1.0,270.4972754045728,324.93192394461016,1.0,187.51127795934724,356.66403172848226,1.0
1061,118.06445978591023,113.84193301208387,1.0,269.1264181880271,103.2494851887666,1.0,282.49943218473925,89.58917166976337,1.0,191.44397592378135,100.83991209032368,1.0,117.8271275647211,245.49039491539003,1.0,263.0167497413395,236.55083838072466,1.0,277.2987236101788,324.8627728980245,1.0,188.01909820595245,356.33695979491506,1.0
1062,118.29959200986389,113.65774482195802,1.0,266.62427121461167,103.75462033320272,1.0,288.3375122398742,92.96954750927756,1.0,190.7366445880267,100.83144606720852,1.0,118.06614042697399,245.43905240612534,1.0,260.54350113358424,236.73384766603277,1.0,282.51697253982314,325.0067240964144,1.0,187.39064057831763,356.09005928500846,1.0
